id_compra;cliente;producto;categoria;precio;fecha_compra
1068;Yair Alfredo Salazar Carmona;Toallas de Cocina Scott;Limpieza;10460.06;2024-11-26
1069;Willian Díaz;Garbanzo;Granos;2205.73;2025-03-25
1070;María Ruiz Vargas;Jugo de Guayaba del Valle;Bebidas;10357.33;2025-05-28
1071;Carolina Duque Henao;Harina Pan;Alimentos;3787.44;2025-09-06
1072;Luis Manuel Pacheco;Gaseosa Postobón Manzana;Bebidas;26121.76;2025-09-22
1073;Armando Ramírez Ariza;Jugo de Guayaba del Valle;Bebidas;7274.08;2025-05-12
1074;Julio Kevin López;Jabón Rey;Limpieza;24552.04;2025-04-19
1075;Jorge García;Maíz Pira;Granos;21061.16;2025-06-21
1076;Ángel Alberto Gil;Harina Pan;Alimentos;29929.13;2024-10-27
1077;Angélica Lucero Bedoya Ocampo;Agua Brisa con gas;Bebidas;13328.77;2024-10-25
1078;Omar García;Aceite Premier;Alimentos;11608.68;2025-06-17
1079;Laura Perdomo Medina;Toallas de Cocina Scott;Limpieza;27382.74;2025-02-01
1080;Mauricio Muñoz Vargas;Jugo de Guayaba del Valle;Bebidas;25671.74;2024-11-08
1081;Leonardo Gutiérrez;Papel Higiénico Familia;Limpieza;4732.89;2025-03-05
1082;Andrés Julián Martínez;Papel Higiénico Familia;Limpieza;22305.23;2025-02-12
1083;David Andrés Serrano Valderrama;Lavaloza Axion;Limpieza;20324.17;2025-02-04
1084;María Yamile Sánchez;Lavaloza Axion;Limpieza;8253.18;2024-12-10
1085;Liliana Doris López;Agua Brisa con gas;Bebidas;24066.53;2024-11-12
1086;Javier Rodríguez;Gaseosa Postobón Manzana;Bebidas;9295.66;2025-09-05
1087;Yurani Teresa Vélez Marín;Té Lipton Durazno;Bebidas;25833.99;2024-12-15
1088;Hernán Lorenzo Castro;Maíz Blanco;Granos;26259.01;2025-01-11
1089;Steven Ávila León;Harina Pan;Alimentos;26903.93;2025-01-12
1090;Ángel Castillo Cardozo;Atún Van Camps;Alimentos;16835.48;2025-07-12
1091;Mariela Escobar;Maíz Blanco;Granos;26383.78;2025-01-30
1092;Cristobal Ruiz Salcedo;Suavitel;Limpieza;29785.74;2024-11-26
1093;Marina Rengifo;Agua Brisa con gas;Bebidas;29641.36;2025-06-15
1094;Claudia Yamile Pulido Ruiz;Avena;Granos;10858.74;2025-04-11
1095;Juan Pérez Medina;Detergente Ariel;Limpieza;15652.26;2025-07-28
1096;Elena Betty Pacheco;Lavaloza Axion;Limpieza;19765.97;2025-05-09
1097;María Adriana Ojeda;Harina Pan;Alimentos;9658.78;2025-05-21
1098;Lucero Contreras Sánchez;Suavitel;Limpieza;15708.16;2024-11-17
1099;Elena Marina Ruiz;Lentejas La Constancia;Alimentos;19205.43;2025-05-26
1100;Andrés Martínez Reyes;Trigo Integral;Granos;14012.71;2025-04-16
1101;Carlos Alfredo Sierra;Trigo Integral;Granos;2130.74;2025-01-03
1102;Paula Bermúdez Henao;Lavaloza Axion;Limpieza;28601.92;2025-03-31
1103;Estela Constanza Ramírez Vargas;Leche Alquería;Bebidas;2501.65;2024-11-29
1104;Claudia Leonor Rodríguez Bermúdez;Aceite Premier;Alimentos;8335.44;2025-03-27
1105;Harold Gilberto Torres;Jugo de Guayaba del Valle;Bebidas;5610.06;2025-07-27
1106;Luis Delgado;Fríjol Cargamanto;Granos;6676.57;2025-06-19
1107;Viviana Ramírez;Azúcar Manuelita;Alimentos;28556.97;2024-11-14
1108;Margarita Prieto Ríos;Maíz Pira;Granos;14142.63;2025-04-20
1109;Diana Pérez Ramírez;Lavaloza Axion;Limpieza;29891.89;2024-12-27
1110;Rocío Aida Camacho Velásquez;Maíz Pira;Granos;23003.24;2024-11-20
1111;José Jefferson Parra Carvajal;Desinfectante Fabuloso;Limpieza;2535.49;2025-03-08
1112;Esther Karen Gómez;Suavitel;Limpieza;7913.33;2024-10-24
1113;David Alfredo Rivera;Lentejas La Constancia;Alimentos;5448.54;2025-06-26
1114;Juan Quintero Ortiz;Atún Van Camps;Alimentos;26543.24;2024-11-27
1115;Rosa María Henao;Coca-Cola;Bebidas;18629.87;2025-06-23
1116;Yenny Marina Pineda;Fríjoles Diana;Alimentos;20299.89;2025-01-09
1117;Ricardo Reyes Mendoza;Arroz Roa;Alimentos;21312.99;2025-09-25
1118;Andrea Rodríguez;Arveja Verde;Granos;12647.11;2025-04-22
1119;Eduardo Franco Villegas Cárdenas;Té Lipton Durazno;Bebidas;21652.31;2025-08-14
1120;Ana Karen Beltrán;Jabón Rey;Limpieza;10431.26;2025-09-22
1121;Miguel Orlando Castaño;Azúcar Manuelita;Alimentos;19438.34;2025-03-12
1122;Cristian Salazar;Desinfectante Fabuloso;Limpieza;25258.28;2025-03-03
1123;Mary García Paz;Fríjoles Diana;Alimentos;9915.79;2025-07-08
1124;Felipe Saavedra Perdomo;Harina Pan;Alimentos;7562.11;2025-02-04
1125;Alix Amaya;Papel Higiénico Familia;Limpieza;25281.97;2025-05-10
1126;David Rodríguez Arias;Lavaloza Axion;Limpieza;21696.23;2025-05-04
1127;Myriam Niño Ortiz;Jugo Hit;Bebidas;3103.36;2025-03-26
1128;Carlos Lozano;Lentejas Ramo;Granos;21269.71;2025-01-01
1129;Antonio Juan Bolaños Salas;Maíz Pira;Granos;8566.15;2025-08-20
1130;Carlos Alejandro Barrera;Fríjoles Diana;Alimentos;27392.64;2025-01-10
1131;Felipe Vélez;Avena;Granos;28584.49;2025-07-15
1132;Adrián Bonilla Castillo;Fríjoles Diana;Alimentos;27333.82;2025-08-29
1133;Laura Murillo López;Toallas de Cocina Scott;Limpieza;29682.65;2025-01-31
1134;Jhon Arley León;Jugo de Guayaba del Valle;Bebidas;14999.77;2025-08-18
1135;Adolfo Monsalve Castro;Lentejas La Constancia;Alimentos;26475.93;2025-02-17
1136;Luz Mónica Flórez;Gaseosa Postobón Manzana;Bebidas;24444.69;2025-01-08
1137;Orlando Barrios Polo;Agua Brisa con gas;Bebidas;22679.13;2025-07-30
1138;Harold Camilo Aguirre;Arroz Roa;Alimentos;2270.83;2024-12-02
1139;Lina Margarita Moreno Pérez;Suavitel;Limpieza;11202.5;2024-10-15
1140;Adriana Carolina Medina Barrera;Fríjol Cargamanto;Granos;26597.32;2024-10-19
1141;Francisco Serna Gutiérrez;Sal Refisal;Alimentos;24819.0;2025-01-21
1142;Marcela García Caicedo;Detergente Ariel;Limpieza;13221.77;2024-10-06
1143;Jesús Riascos;Fríjol Cargamanto;Granos;25399.83;2025-07-23
1144;Marina Silvia Arteaga Mendoza;Trigo Integral;Granos;20167.7;2024-11-09
1145;Cristian Emerson Barrera Buitrago;Detergente Ariel;Limpieza;5710.32;2025-03-15
1146;Julieth Rodríguez Valencia;Lentejas La Constancia;Alimentos;4903.97;2025-03-04
1147;Patricia Rodríguez Galvis;Arveja Verde;Granos;7075.3;2025-07-15
1148;Juan Alberto Hernández Mendoza;Maíz Pira;Granos;19118.04;2024-12-21
1149;Karen Luz Martínez Luna;Toallas de Cocina Scott;Limpieza;27771.14;2025-01-20
1150;Aldemar Zambrano;Atún Van Camps;Alimentos;14339.26;2025-05-29
1151;Angie Sandra Hernández;Azúcar Manuelita;Alimentos;20339.26;2024-10-09
1152;Juan Bermúdez Morales;Aceite Premier;Alimentos;29381.08;2025-03-19
1153;Jacqueline Julieth Flórez Murillo;Agua Cristal;Bebidas;14119.74;2025-08-17
1154;Nidia Pulido Restrepo;Toallas de Cocina Scott;Limpieza;11680.99;2025-09-21
1155;Manuel Cantillo;Avena;Granos;25492.92;2025-09-15
1156;Esther Magaly Aguirre;Arroz Roa;Alimentos;20015.16;2025-05-04
1157;Matilde Luz Hernández;Toallas de Cocina Scott;Limpieza;25852.39;2025-01-04
1158;Tatiana Johana Martínez;Detergente Ariel;Limpieza;23040.04;2025-01-29
1159;Olga Angélica Guerrero Flórez;Leche Alquería;Bebidas;11265.06;2025-03-21
1160;Yenifer Astrid López;Coca-Cola;Bebidas;16194.02;2024-12-19
1161;Jesús Ortega;Trigo Integral;Granos;24878.89;2025-03-25
1162;Teresa María Acosta;Harina Pan;Alimentos;14437.29;2024-12-16
1163;Enrique Arbey Rosero;Garbanzo;Granos;25984.5;2025-09-04
1164;Daniel Pérez;Maíz Pira;Granos;5323.79;2025-06-08
1165;Alejandro Leonel Vergara Mosquera;Maíz Blanco;Granos;4874.01;2025-02-08
1166;Leonor Velásquez;Maíz Blanco;Granos;17599.67;2025-07-10
1167;Samuel Julián Castro Montoya;Fríjoles Diana;Alimentos;24169.93;2025-09-19
1168;Freddy Ceballos González;Leche Alquería;Bebidas;20328.69;2025-05-07
1169;César Felipe Caballero Parra;Maíz Pira;Granos;12173.59;2025-02-12
1170;Mónica Beltrán;Aceite Premier;Alimentos;25640.89;2024-10-03
1171;Harold Alexander Moreno;Té Lipton Durazno;Bebidas;22066.43;2024-11-24
1172;Esteban Navarro;Té Lipton Durazno;Bebidas;5192.65;2025-02-13
1173;Isabel Luisa Rivera Camargo;Jabón Rey;Limpieza;11558.0;2025-08-20
1174;David Hernández;Gaseosa Postobón Manzana;Bebidas;21658.69;2025-09-04
1175;Marcela Johana González;Lentejas La Constancia;Alimentos;15787.82;2025-07-28
1176;Claudia Diana Blanco López;Garbanzo;Granos;9120.1;2025-08-20
1177;David Alexander Bonilla;Cloro Clorox;Limpieza;5380.88;2025-07-25
1178;Alba Gómez Mena;Lentejas Ramo;Granos;14797.29;2025-01-28
1179;Andrea Linda Ortega;Lavaloza Axion;Limpieza;5017.44;2025-08-07
1180;Alejandra Quintero Vega;Maíz Blanco;Granos;27945.54;2025-05-01
1181;Rafael Edinson Polo;Harina Pan;Alimentos;14806.86;2025-01-14
1182;Luis Rivera Vargas;Toallas de Cocina Scott;Limpieza;2121.45;2024-10-15
1183;Daniela Ardila Guerrero;Atún Van Camps;Alimentos;25486.85;2025-03-29
1184;Enrique Antonio Uribe Mendoza;Avena;Granos;21370.9;2025-01-29
1185;Christian Emilio Escobar Osorio;Suavitel;Limpieza;4899.51;2025-01-31
1186;Jorge Omar Arias;Agua Brisa con gas;Bebidas;13722.61;2025-01-27
1187;Jhon Rojas;Papel Higiénico Familia;Limpieza;13140.36;2025-09-29
1188;William Vega Moreno;Jugo de Guayaba del Valle;Bebidas;14679.68;2025-02-28
1189;Horacio Jesús Hernández Barrios;Suavitel;Limpieza;13556.87;2025-06-07
1190;Héctor Kevin Alfonso Vergara;Gaseosa Postobón Manzana;Bebidas;21932.48;2025-06-16
1191;Nicolás Mora Torres;Cloro Clorox;Limpieza;7871.96;2024-12-24
1192;Orlando Ramos;Gaseosa Postobón Manzana;Bebidas;27793.37;2025-07-13
1193;Armando Martínez López;Suavitel;Limpieza;16109.02;2025-01-14
1194;Elena Díaz;Agua Cristal;Bebidas;23301.7;2024-10-18
1195;José Luis Hurtado;Trigo Integral;Granos;20878.82;2025-01-18
1196;Amalia Magdalena Jiménez Aguirre;Agua Brisa con gas;Bebidas;24632.53;2025-01-12
1197;Steven Edward Quintero Castillo;Arroz Roa;Alimentos;12664.37;2025-03-29
1198;Liliana Amparo Díaz Rincón;Arroz Roa;Alimentos;7597.27;2024-12-09
1199;Nicolás Díaz;Papel Higiénico Familia;Limpieza;21134.93;2024-12-19
1200;Liseth Miryam Patiño Peña;Jabón Rey;Limpieza;21336.66;2025-09-15
1201;Francisco Julio Ramírez Hernández;Leche Alquería;Bebidas;23100.63;2025-01-16
1202;Nury Olga Ramírez;Sal Refisal;Alimentos;24792.73;2025-02-19
1203;Roberto Hernández Cárdenas;Aceite Premier;Alimentos;22787.56;2025-04-14
1204;Miguel Carlos Tovar;Lentejas Ramo;Granos;16305.82;2025-05-03
1205;Paula Moreno;Coca-Cola;Bebidas;27941.57;2025-02-20
1206;Carlos Nelson López Gómez;Trigo Integral;Granos;28787.66;2024-10-05
1207;Maritza Margarita Jaramillo Ramírez;Coca-Cola;Bebidas;2363.03;2025-03-16
1208;Rosa Johanna Villamizar Moreno;Leche Alquería;Bebidas;19375.73;2025-06-28
1209;Eliana Elena Mosquera;Lentejas Ramo;Granos;27521.62;2025-09-24
1210;Guillermo Serna Suárez;Leche Alquería;Bebidas;23732.11;2025-03-29
1211;Edwin Julio Osorio Londoño;Papel Higiénico Familia;Limpieza;14566.82;2025-07-19
1212;Hugo Vladimir Moreno;Lentejas La Constancia;Alimentos;28949.31;2025-04-13
1213;Alba Eliana Bermúdez;Atún Van Camps;Alimentos;3137.76;2025-04-22
1214;Juan Vargas Ramos;Jugo de Guayaba del Valle;Bebidas;5641.86;2024-12-24
1215;Julián Naranjo;Coca-Cola;Bebidas;11255.76;2025-09-11
1216;Paola Vergara;Jabón Rey;Limpieza;6303.69;2024-12-24
1217;Luz Ocampo Valderrama;Coca-Cola;Bebidas;23662.51;2025-09-14
1218;Paola Cifuentes Salcedo;Té Lipton Durazno;Bebidas;24117.43;2025-06-10
1219;Astrid Torres Trujillo;Agua Cristal;Bebidas;23952.88;2024-11-05
1220;Fredy Mantilla;Leche Alquería;Bebidas;28795.66;2024-12-24
1221;Julián Carlos Mejía Barrera;Lentejas La Constancia;Alimentos;13646.07;2025-09-04
1222;Antonio Ricardo González Carmona;Garbanzo;Granos;11783.28;2024-12-22
1223;Francisco Herrera Sánchez;Lavaloza Axion;Limpieza;11269.86;2025-06-30
1224;Jesús López López;Leche Alquería;Bebidas;28608.63;2025-05-23
1225;Carolina Rosa Castañeda Cruz;Maíz Blanco;Granos;5212.21;2025-03-31
1226;Rodrigo Bastidas Hurtado;Té Lipton Durazno;Bebidas;8729.74;2025-05-21
1227;Esteban Pérez;Jabón Rey;Limpieza;21111.44;2025-01-29
1228;Mireya Muñoz Hernández;Agua Brisa con gas;Bebidas;27646.11;2024-11-06
1229;María Esperanza Castro Valencia;Atún Van Camps;Alimentos;9184.54;2025-07-08
1230;María María Pérez;Coca-Cola;Bebidas;27517.41;2024-12-02
1231;Carlos José Mejía Cruz;Té Lipton Durazno;Bebidas;15630.53;2025-01-21
1232;Héctor Yerson Rivas Rojas;Leche Alquería;Bebidas;10968.76;2025-07-30
1233;Alfonso Augusto Barbosa;Fríjoles Diana;Alimentos;6687.05;2025-05-04
1234;Ana Josefina Sierra;Fríjoles Diana;Alimentos;7901.88;2025-08-15
1235;María Alcira Gómez;Desinfectante Fabuloso;Limpieza;25398.62;2024-10-23
1236;Alberto Jonathan Correa González;Desinfectante Fabuloso;Limpieza;20103.71;2025-07-11
1237;Alexander Hernando Rivera;Lentejas La Constancia;Alimentos;2665.08;2025-07-07
1238;Gloria Carolina Lozano;Coca-Cola;Bebidas;4450.59;2024-11-02
1239;Viviana Sánchez Osorio;Lentejas La Constancia;Alimentos;24238.01;2024-11-22
1240;Segundo Gómez;Aceite Premier;Alimentos;27507.62;2025-06-28
1241;María López;Trigo Integral;Granos;14631.52;2025-05-03
1242;Carmen Astrid Acosta Salazar;Trigo Integral;Granos;10859.32;2025-04-06
1243;José Soto;Garbanzo;Granos;16975.36;2025-03-25
1244;Teresa Mónica Palacios Hernández;Arroz Roa;Alimentos;21624.7;2025-02-26
1245;Liliana Gómez Muñoz;Sal Refisal;Alimentos;27985.34;2024-10-09
1246;Marina Ortega Fuentes;Azúcar Manuelita;Alimentos;24032.97;2025-01-19
1247;Cecilia Sandoval;Agua Cristal;Bebidas;9882.49;2024-11-28
1248;María Sierra;Trigo Integral;Granos;13063.17;2025-02-16
1249;Germán García Pérez;Harina Pan;Alimentos;6377.06;2025-02-15
1250;Liliana Elena Acevedo;Suavitel;Limpieza;22909.11;2024-10-21
1251;Elsa Osorio;Jugo Hit;Bebidas;10345.58;2025-06-29
1252;Yazmín María Padilla Castro;Coca-Cola;Bebidas;17498.68;2025-01-11
1253;Francy Jiménez Jaimes;Detergente Ariel;Limpieza;3169.65;2024-11-21
1254;Diego Ángel Giraldo;Garbanzo;Granos;10531.35;2024-10-11
1255;Marcela García Bonilla;Leche Alquería;Bebidas;13554.33;2025-02-11
1256;Liliana Patricia Martínez Mendoza;Suavitel;Limpieza;7151.8;2025-06-08
1257;Joaquín Díaz;Leche Alquería;Bebidas;5209.43;2025-03-26
1258;Jhon Escobar;Harina Pan;Alimentos;20050.89;2025-03-13
1259;Estiven Luis Martínez;Azúcar Manuelita;Alimentos;20807.19;2024-12-23
1260;Walter Moreno;Agua Cristal;Bebidas;7527.69;2025-06-14
1261;Teresa Marcela González Cano;Maíz Pira;Granos;11999.87;2025-05-12
1262;Eugenia Gómez Herrera;Detergente Ariel;Limpieza;9983.84;2024-11-05
1263;Nidia Rocío Rivera Betancur;Aceite Premier;Alimentos;10898.01;2025-05-31
1264;María Karen Álvarez;Maíz Pira;Granos;19257.59;2025-06-07
1265;Mercedes Aura Loaiza Gómez;Jugo Hit;Bebidas;17835.46;2025-04-25
1266;César Mora Tovar;Gaseosa Postobón Manzana;Bebidas;28842.45;2025-02-20
1267;Julio Pineda Jiménez;Jabón Rey;Limpieza;10770.01;2024-11-28
1268;Fabio Andrés Palacios;Desinfectante Fabuloso;Limpieza;9747.04;2024-12-24
1269;Jorge Valencia Cano;Jugo Hit;Bebidas;21028.25;2025-01-28
1270;Miguel Jiménez Murillo;Té Lipton Durazno;Bebidas;14959.75;2025-08-07
1271;Piedad Muñoz;Jugo de Guayaba del Valle;Bebidas;15635.2;2025-02-12
1272;Óscar Benjamín Rodríguez Osorio;Lentejas La Constancia;Alimentos;20075.44;2024-10-22
1273;Milena Constanza Mena;Azúcar Manuelita;Alimentos;26043.98;2025-05-18
1274;Rosa Padilla Rentería;Cloro Clorox;Limpieza;9370.57;2024-11-22
1275;Erika Nelsy Jiménez Delgado;Fríjoles Diana;Alimentos;26978.95;2025-03-03
1276;Estela María Sepúlveda Angulo;Atún Van Camps;Alimentos;23537.61;2025-08-01
1277;Elías Bonilla;Jabón Rey;Limpieza;17444.63;2025-09-29
1278;Alberto Rolando Salcedo;Avena;Granos;12242.92;2025-04-18
1279;Andrea Lucía Ochoa;Papel Higiénico Familia;Limpieza;5748.68;2025-03-13
1280;Gloria Bonilla;Atún Van Camps;Alimentos;12188.24;2025-04-11
1281;Gabriel Jairo Marín Betancur;Aceite Premier;Alimentos;25743.49;2025-05-26
1282;Milena María Lozano;Suavitel;Limpieza;14494.17;2024-12-02
1283;Jefferson Contreras Moreno;Suavitel;Limpieza;22605.75;2025-04-21
1284;Inés María Carvajal Campo;Maíz Pira;Granos;3131.76;2025-09-30
1285;Eugenia Montes Arias;Lentejas Ramo;Granos;3760.11;2024-12-17
1286;Ricardo Carlos Arroyo Blanco;Leche Alquería;Bebidas;3198.64;2025-02-23
1287;Hernando José Ramírez;Lavaloza Axion;Limpieza;12866.61;2025-08-04
1288;Yineth Ramos López;Maíz Blanco;Granos;3117.33;2025-09-08
1289;Liliana Luz Pinzón;Agua Cristal;Bebidas;21704.62;2024-11-18
1290;Wilson Cabrera;Jugo de Guayaba del Valle;Bebidas;18201.68;2024-10-22
1291;Alberto Jhony Pérez Carrillo;Desinfectante Fabuloso;Limpieza;20302.91;2024-10-10
1292;Leydi Martha Meza;Agua Cristal;Bebidas;16466.56;2024-11-06
1293;Adriana Cárdenas;Lentejas Ramo;Granos;16458.41;2025-06-26
1294;Angélica Geraldine Mosquera;Gaseosa Postobón Manzana;Bebidas;15632.12;2025-01-24
1295;Edith Socorro Ospina Torres;Maíz Blanco;Granos;16051.44;2025-05-31
1296;Valentina Mary Rentería;Toallas de Cocina Scott;Limpieza;6636.96;2025-05-29
1297;Yolanda Inés Córdoba;Azúcar Manuelita;Alimentos;7922.48;2025-01-08
1298;John José Castro Morales;Suavitel;Limpieza;12142.24;2025-07-15
1299;Luz Julieth García Toro;Aceite Premier;Alimentos;13609.18;2025-05-31
1300;Lina Serrano;Agua Cristal;Bebidas;15482.47;2025-01-18
1301;Viviana Mosquera Sepúlveda;Arveja Verde;Granos;7899.71;2025-05-05
1302;Víctor Jorge Rodríguez Castañeda;Desinfectante Fabuloso;Limpieza;2628.49;2024-11-29
1303;Mariela Lorena Díaz Rodríguez;Lentejas La Constancia;Alimentos;18057.62;2025-03-05
1304;Marina Laura Toro Garzón;Suavitel;Limpieza;19627.13;2025-08-17
1305;Julieth Rivera;Lentejas La Constancia;Alimentos;3565.54;2025-06-30
1306;Arnulfo Javier Torres Vallejo;Jugo Hit;Bebidas;16465.94;2025-09-21
1307;David Alberto Gallego;Maíz Blanco;Granos;26598.25;2025-06-19
1308;Wendy Natalia Gaviria;Agua Cristal;Bebidas;8064.62;2024-10-16
1309;José Hernán Ramírez;Arveja Verde;Granos;6775.87;2025-06-18
1310;Mauricio Bolívar;Avena;Granos;24249.25;2025-04-29
1311;Enrique Ariza Álvarez;Papel Higiénico Familia;Limpieza;6696.21;2024-11-21
1312;Ricardo Sánchez;Té Lipton Durazno;Bebidas;18702.93;2025-01-20
1313;Luis Leonardo Londoño;Aceite Premier;Alimentos;12589.92;2025-09-30
1314;Fernando Cortés;Detergente Ariel;Limpieza;2463.75;2024-11-21
1315;Augusto Javier Bernal;Avena;Granos;18954.31;2024-10-03
1316;Sara Ibeth Mora Castro;Toallas de Cocina Scott;Limpieza;27245.03;2025-02-05
1317;Ismael Castillo;Fríjoles Diana;Alimentos;4609.32;2024-12-01
1318;Pilar Paola Méndez Ortiz;Jabón Rey;Limpieza;27115.13;2025-07-19
1319;Vanessa Restrepo García;Trigo Integral;Granos;12370.57;2025-05-15
1320;Claudia Ruth Correa Osorio;Atún Van Camps;Alimentos;8425.62;2025-08-26
1321;Luz Claudia Cárdenas;Trigo Integral;Granos;11814.5;2025-04-10
1322;Gina Yolanda Giraldo Espitia;Atún Van Camps;Alimentos;5748.73;2025-02-21
1323;Dolly Suárez Bedoya;Lentejas Ramo;Granos;27482.39;2024-12-05
1324;Dary Gómez;Azúcar Manuelita;Alimentos;18752.19;2025-03-06
1325;Alexander Jorge Solano;Fríjol Cargamanto;Granos;7292.59;2025-07-14
1326;Julián Molina Vargas;Fríjoles Diana;Alimentos;16553.33;2025-09-28
1327;Leidy Adriana Zambrano;Lentejas Ramo;Granos;21257.47;2024-12-01
1328;Ana Gloria Saavedra;Agua Brisa con gas;Bebidas;12143.55;2025-03-21
1329;Marisol Angie Marín Mendoza;Desinfectante Fabuloso;Limpieza;20244.13;2025-05-26
1330;Luis Samir Rodríguez;Jugo de Guayaba del Valle;Bebidas;25939.35;2025-06-15
1331;Alfonso Domínguez Rodríguez;Maíz Pira;Granos;19132.66;2025-08-02
1332;Lucía Ana Gutiérrez;Lentejas Ramo;Granos;13570.39;2024-10-12
1333;María Diana Sepúlveda;Avena;Granos;12365.96;2025-06-01
1334;Christian Ricardo Vargas;Fríjol Cargamanto;Granos;29678.23;2024-12-18
1335;Rosa Mosquera Orozco;Agua Brisa con gas;Bebidas;22601.91;2024-11-10
1336;Jessica Luz Cortés Saavedra;Aceite Premier;Alimentos;14504.66;2025-08-15
1337;Myriam Patricia Díaz;Detergente Ariel;Limpieza;8004.83;2025-03-02
1338;Eliecer Gómez Rodríguez;Maíz Pira;Granos;24423.9;2025-05-30
1339;Luisa Pérez Gonzáles;Lentejas La Constancia;Alimentos;12894.9;2025-07-25
1340;Patricia Muñoz;Fríjoles Diana;Alimentos;25051.15;2025-03-13
1341;Carmen Forero Burbano;Trigo Integral;Granos;4467.94;2025-07-07
1342;Eduardo Bernardo Muñoz Cuéllar;Leche Alquería;Bebidas;12383.38;2024-12-28
1343;Mónica Ángela Reyes;Atún Van Camps;Alimentos;28059.18;2024-11-04
1344;Johanna Ivonne Orozco Bustamante;Fríjol Cargamanto;Granos;21924.96;2024-12-26
1345;María Moreno Sánchez;Lentejas La Constancia;Alimentos;19928.16;2025-07-06
1346;Eliana Hernández;Maíz Blanco;Granos;7647.8;2025-07-27
1347;Juan Vega;Leche Alquería;Bebidas;2941.06;2025-06-06
1348;Vicente Giovanni Muñoz;Suavitel;Limpieza;20872.68;2025-09-12
1349;Felipe Moreno Ramírez;Leche Alquería;Bebidas;20340.54;2025-01-05
1350;María María Alzate;Detergente Ariel;Limpieza;29910.88;2024-10-29
1351;Luz Lucía Sánchez;Maíz Pira;Granos;20750.54;2025-04-14
1352;Paola Sandoval Páez;Lentejas Ramo;Granos;16496.8;2025-07-15
1353;Amelia Montenegro Rivas;Fríjoles Diana;Alimentos;17388.59;2025-09-04
1354;María Díaz;Gaseosa Postobón Manzana;Bebidas;28972.05;2024-12-18
1355;Milena Rincón;Leche Alquería;Bebidas;18978.18;2025-06-23
1356;Claudia Ruiz Rodríguez;Toallas de Cocina Scott;Limpieza;28031.99;2024-12-03
1357;Yolanda Alexandra Aguilar Correa;Azúcar Manuelita;Alimentos;6900.97;2024-12-13
1358;Alonso Forero Díaz;Fríjoles Diana;Alimentos;16088.74;2024-10-05
1359;Javier Aguirre;Agua Cristal;Bebidas;24482.38;2025-04-16
1360;Juan Ramírez Gómez;Jugo de Guayaba del Valle;Bebidas;21437.37;2024-11-17
1361;Cristina Mónica Palacio Guevara;Arveja Verde;Granos;23559.08;2025-08-08
1362;Fernanda Flor Tovar Romero;Té Lipton Durazno;Bebidas;21084.65;2025-02-13
1363;Carolina Laura Valencia;Harina Pan;Alimentos;5255.51;2024-10-18
1364;Óscar Jesús Suárez;Atún Van Camps;Alimentos;19742.53;2025-05-16
1365;Fanny Valderrama;Cloro Clorox;Limpieza;24404.52;2025-04-28
1366;María Vergara;Maíz Pira;Granos;16462.12;2025-07-29
